group,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_logprob,corrupt_clean_logprob,corrupt_gold_logprob,patched_logprob,delta_patch,recovery_denominator,recovery_fraction
support_L20H8,literal,1236,8192,8191,0.5,659279,262639,1,-2.052634080251058,-4.911458333333333,-2.2403510411580405,-4.924479166666667,-0.013020833333333925,2.858824253082275,-0.004554611329918361
support_L22H0,literal,1236,8192,8191,0.5,659279,262639,1,-2.052634080251058,-4.911458333333333,-2.2403510411580405,-4.869791666666667,0.041666666666666075,2.858824253082275,0.014574756255737885
support_L22H4,literal,1236,8192,8191,0.5,659279,262639,1,-2.052634080251058,-4.911458333333333,-2.2403510411580405,-4.880208333333333,0.03125,2.858824253082275,0.010931067191803569
activation_control_L20H5,literal,1236,8192,8191,0.5,659279,262639,1,-2.052634080251058,-4.911458333333333,-2.2403510411580405,-4.869791666666667,0.041666666666666075,2.858824253082275,0.014574756255737885
inactive_control_L21H2,literal,1236,8192,8191,0.5,659279,262639,1,-2.052634080251058,-4.911458333333333,-2.2403510411580405,-4.8984375,0.013020833333333037,2.858824253082275,0.00455461132991805
inactive_control_L22H8,literal,1236,8192,8191,0.5,659279,262639,1,-2.052634080251058,-4.911458333333333,-2.2403510411580405,-4.8671875,0.04427083333333304,2.858824253082275,0.01548567852172162
inactive_control_L22H3,literal,1236,8192,8191,0.5,659279,262639,1,-2.052634080251058,-4.911458333333333,-2.2403510411580405,-4.875,0.03645833333333304,2.858824253082275,0.012752911723770728
address_L22H7,literal,1237,8192,8192,0.5,255903,368766,1,-2.136063734690348,-4.716145833333333,-2.190430164337158,-4.5625,0.15364583333333304,2.580082098642985,0.05955075360359436
address_L21H11,literal,1237,8192,8192,0.5,255903,368766,1,-2.136063734690348,-4.716145833333333,-2.190430164337158,-4.700520833333333,0.015625,2.580082098642985,0.006056008841043506
address_L22H10,literal,1237,8192,8192,0.5,255903,368766,1,-2.136063734690348,-4.716145833333333,-2.190430164337158,-4.708333333333333,0.0078125,2.580082098642985,0.003028004420521753
support_L20H7,literal,1237,8192,8192,0.5,255903,368766,1,-2.136063734690348,-4.716145833333333,-2.190430164337158,-4.734375,-0.018229166666666963,2.580082098642985,-0.0070653436478842055
